video_id,author,text,publishedAt
pRIplSVOfhE,@vibe1188,You called a spade a spade 😂 they don't like it,08/10/25 07:09
pRIplSVOfhE,@SabaMalik-v8p,Roy is incredible.,08/10/25 07:04
pRIplSVOfhE,@drvedavatijogi6424,"Then, get shifted to Pakistan or Bangladesh",08/10/25 06:14
pRIplSVOfhE,@redanna01,Stop lying Arundati.,08/10/25 03:52
pRIplSVOfhE,@AjayKumar-zp8zc,Tell specific instances..u shameless liar..u r paid by congress,08/10/25 03:23
pRIplSVOfhE,@AjayKumar-zp8zc,"Good.go to Pakistan..US,where 4 Indians were killed...",08/10/25 03:22
pRIplSVOfhE,@InderjeetSingh-ij8sc,Delusion is very strong weed,08/10/25 02:30
pRIplSVOfhE,@blogger1035,Right now islamic terrorist sympathizers partners r playing victim card,07/10/25 22:15
pRIplSVOfhE,@sateeshmaharaj9730,"You're a nut.
You learnt nothing from your mother.
Pay attention to the world.",07/10/25 18:08
pRIplSVOfhE,@Awakened_Pot,What is she even yapping about? Which India is she living in? Stop this propaganda of yours. My god.,07/10/25 17:08
pRIplSVOfhE,@chandraprabhha3246,This female is talking nonsense rubbish desh drohi traitor hai,07/10/25 15:29
pRIplSVOfhE,@GangaReddyBoranchu,"She- is- a- mad- woman- poor- lady- it- seems- doesnt- know- the- miserable- condutiins- minorities- in- Pak- Bangladhe- didnt- see- the- oct7- 2023- killings- by- jihadis- in- Israel- and- rhe- Islamic, teerrorist- killings- taking- place-- allover- the- world- such- as- Pahalgam' icident- she- is- surely- from- ISISis",07/10/25 10:45
pRIplSVOfhE,@cuteprincu9235,The biggest hypocrite and propogandist against peaceful Hindus. Dividing our country abroad just because she is being paid a hell lot of money for these propogandas,07/10/25 10:04
pRIplSVOfhE,@vijaikumar1412,"Come on- what a dramatic performer . She can speak all this non sense just by being in India - she needs to sent to RE EDUCATION CAMPS in neighbouring country - 
She cannot see - since there are Hindus - Muslims are living in peace , tell me any place where the other way round happens ..",07/10/25 07:00
pRIplSVOfhE,@YogendraSingh-c4w,😂😂😂😂😂😂,07/10/25 06:52
pRIplSVOfhE,@praveenvarma5005,"Exaggeration to the limits !! No media , including foreign media is reporting anything like this .",07/10/25 06:40
pRIplSVOfhE,@lindaabraham7509,100% true,07/10/25 06:37
pRIplSVOfhE,@cbhariharan1375,"What she displays is nothing but an insincere sorrow. She is trying to create enmity between Hindu and Muslim.
Typical characteristic of an Anti national.",07/10/25 04:11
pRIplSVOfhE,@Nomad-y3,MODI-FICATION!,06/10/25 23:35
pRIplSVOfhE,@magdyelsayed9725,🤲🤲🤲,06/10/25 23:01
pRIplSVOfhE,@merabharatmahansharmaji3800,Speaking the truth is serving the God❤,06/10/25 18:32
pRIplSVOfhE,@amanchupa3972,Stop protecting sub humans rapist aashik e rasool,06/10/25 15:50
pRIplSVOfhE,@thatswhatshesaid3126,Delusional,06/10/25 15:45
pRIplSVOfhE,@redbanksia16,"Arundhati, you are a very courageous woman. Thank you for standing up for justice for the voiceless. ❤",06/10/25 14:06
pRIplSVOfhE,@explorerali1954,"For context , Hindus believe that its so called Ram Rajya, ""Good Governance"" is back in the regime of current government, just compare this to Gulf contries which are not even 5% of Rashidun Caliphate and they are competing with developed nations , while India still being labelled as third world country.
I wish Muslim countries would follow Islam and implement Quran in order to achieve pinnacle of Good governance.",06/10/25 11:06
pRIplSVOfhE,@MithunKumar-tx4so,"Horrible woman, what disgraceful character",06/10/25 09:53
pRIplSVOfhE,@sumbulzaidi1595,SALUTE TO YOU MAAM,06/10/25 09:47
pRIplSVOfhE,@Aiden-ly4zs,its hindustan...not musalmanstan..FO..if u dont like,06/10/25 08:39
pRIplSVOfhE,@sanjeevshah7522,Get lost from India.,06/10/25 07:16
pRIplSVOfhE,@vanishreep1690,Nahi aise nahi hai hindu jagrat huva hai terrorism ab nahi sahenge,06/10/25 04:37
pRIplSVOfhE,@arthasciddha7308,Leave ASAP....,06/10/25 01:37
pRIplSVOfhE,@sarojkumarmallick306,Why is the lie? Where is mass killing?,06/10/25 01:00
pRIplSVOfhE,@headgirlblues,"Your voice is precious and thinking valuable, particularly in these heartbreaking times. Your courage is unassailable, and there is no value in imperilling yourself further. We need your voice.",05/10/25 20:43
pRIplSVOfhE,@PrakashNayak-p8g,Bull shit - Go to Pakistan then,05/10/25 18:18
pRIplSVOfhE,@nanakismtv,Indian Army recently said that India will use water bomb to destroy Pakistan and Sikhs home land Punjab.,05/10/25 16:26
pRIplSVOfhE,@GUKUO_WANA,Christian fascism,05/10/25 15:41
pRIplSVOfhE,@farhanbutt5688,I'm was reading the comments that does anyone has said go to Pakistan 😊,05/10/25 14:13
pRIplSVOfhE,@serendipity0775,Mass killings in her city? Which city????,05/10/25 12:38
pRIplSVOfhE,@sumitbk7121,"So she lives happily in India, with all the so called dangers and not in exile.",05/10/25 12:11
pRIplSVOfhE,@anoopchalil9539,"O you who have believed, be persistently standing firm in justice, witnesses for Allāh, even if it be against yourselves or parents and relatives. Whether one is rich or poor, Allāh is more worthy of both.1 So follow not [personal] inclination, lest you not be just. And if you distort [your testimony] or refuse [to give it], then indeed Allāh is ever, of what you do, Aware.",05/10/25 11:36
pRIplSVOfhE,@Maximus-xx6fu,Fake lubrandu living in hallucinations...see a doc budhape ke saath aise sapne aate hai,05/10/25 11:28
pRIplSVOfhE,@chhayayadav8458,She was the supporter of Yasin Malik at a time. no wonder she'll feel unsafe.,05/10/25 10:44
pRIplSVOfhE,@user-fj3ic5kt3fakv,"The then Indian politicians made big wrong declaring India a secular State but they were silent on Pakistan declared as Islamic State. 
Did you write anything about why was India parted into three parts? 
Why did Nehru,Patel, and Ambedkar, Mahatma asked muslims who are interested can live in Hindu majority land? 

Do the muslims in India have right to live in this land when the Muslim league themselves wanted a separate State for Islamic followers and the then British viceroy divided the Hindu land and created Pakistan by crippling the beautiful Nation into three pieces?",05/10/25 10:10
pRIplSVOfhE,@thesanketsherekar5190,"Yes, you can raise a voice, you can opposed government but in an international forum or any where you choose to only harshly criticize india in every aspect",05/10/25 08:51
pRIplSVOfhE,@ayeshasalam2300,Arunditiya needs to be protected urgently and immediately,05/10/25 08:32
pRIplSVOfhE,@samsungtab-u2p,Awwww....really u r a piece of shit😂,05/10/25 08:23
pRIplSVOfhE,@KundanKrMishra-k2v,"Long live ISRAEL 🇮🇱🇮🇱❤️💕
YOGI BABA JINDABAAD 🔱🔱",05/10/25 08:17
pRIplSVOfhE,@RahulJain-il5hr,What bullshit,05/10/25 08:06
pRIplSVOfhE,@vivekmehta7734,"When has the opinion of  1 person got so much of importance

Is the vast majority of Indians feeling like that?

I m not talking of 5/10% of Indians, I m talking of 80/90% of Indians",05/10/25 07:50
pRIplSVOfhE,@chitrasrinivasan3933,Typical western influenced leftist,05/10/25 07:39
pRIplSVOfhE,@chitrasrinivasan3933,The very fact that you can criticize india and not get killed like in some countries shows how safe it is. You are most welcome to leave india if it is so dangerous for you. Your loss.,05/10/25 07:38
pRIplSVOfhE,@roshanji3507,Its still  going on in 2025. Unstoppable.,05/10/25 06:21
pRIplSVOfhE,@rodderickjames-bp5rp,😢😮,05/10/25 04:55
pRIplSVOfhE,@curious1731,When free expression is suppressed by force...people must be very carefull.,05/10/25 03:55
pRIplSVOfhE,@genuine-q8n,Proud of you dear Ma'am,05/10/25 03:33
pRIplSVOfhE,@AjmalAli-h8m,May GOD protect you from the EVIL Demons 😈 of Modhi's fascist RSS killing Machine,05/10/25 01:27
pRIplSVOfhE,@KJ-zj7hd,It only took 70 years for our independent nation to become extremist one.,04/10/25 19:03
pRIplSVOfhE,@nimrafarooqui8391,She's such a lovely and rational woman,04/10/25 15:04
pRIplSVOfhE,@shssolutions6011,She has lived her entire life and still complaining .... go out and help poor people ...stop doing politics from AC rooms,04/10/25 12:08
pRIplSVOfhE,@MohamedKasim-u9j,Good morning madam,04/10/25 07:17
pRIplSVOfhE,@liebuster-u2f,The drama queen with trameless propaganda - she has no trame 😂😂😂,04/10/25 07:13
pRIplSVOfhE,@vimal3597,You're so dangerous for india,04/10/25 06:51
pRIplSVOfhE,@arjunt.n.7299,You are welcome to shift to Afganistan or Pakistan where you can enjoy rest of your life with innocent muslims who give total freedom to women like you to vomit all the BS that you have in your brain like you do in India all the time..,04/10/25 06:18
pRIplSVOfhE,@ranjeetsinghrajpurohit9510,"She totally fucked up. She just want muslim community to be illiterate and poor so they can use this community for left wing vote bank and use this community n these statements to be in media for her survival.     
     Really want to see india watch vlogs of foreign people",04/10/25 04:46
pRIplSVOfhE,@Smita-j9l,"This woman deserves an Oscar for her acting.

The lies she is spewing should have got her arrested. What rubbish! mass killings and massacres in her city. According to Wikipedia she lives in Delhi. If there have been mass killings & massacres in Delhi then why haven't they been reported in the leftist media that she belongs to? The whole world would have descended onto Delhi to report on the ALLEGED mass killings. Where are these reports?

If life in India was as bad as she is making it out to be why is she living there & why are there so many illegal Bangladeshi, Pakistani and Rohingyas flooding India?

If anyone is being killed, it is the Hindus at the hands of the Jehadis.

This woman has exhibited her hate for Hindus. She needs to be arrested & questioned by the police for the serious unfounded false allegations that she has made. And why has she been able to do this in India without any fear. Because there is freedom of speech but she has gone too far this time.",04/10/25 03:06
pRIplSVOfhE,@SumitSingh-i1b4n,How 1.4 billion are living in india... This lady is living in pseudo world,04/10/25 00:05
pRIplSVOfhE,@RavenTrail-i2m,"Its queer, the I live in the same city as you, but have never recieved any messages or even information of mass killings or massacre or bulldozing neighbourhoods where minorities reside. 

If this is not hallucination, i wonder what is ?

Besides....dont you have a choice in choosing where you want to reside ?

If there is even an iota of truth in this diatribe, why choose to live so dangerously ? 
At best, this is a feeble attempt at rousing mass hysteria.",03/10/25 18:22
pRIplSVOfhE,@AvyaanYadav-q8m,"Oh God, wherever you look in India, there are only dead bodies. Millions of people are dying for meat. Save us, save us.A woman who lies for some popularity and to lick the feet of the British.",03/10/25 17:59
pRIplSVOfhE,@ye973,"Don't stress yourself and sigh. You're always free to leave this country. Many Indians have left for one or the other reason. You are very much capable of migrating to any country.  Let's see who is willing to offer you their citizenship. 

Btw, if those anti national Islamis behave themselves instead of pushing their islamic barbaric agenda, nobody would be against them like many patriotic islamis.",03/10/25 17:47
pRIplSVOfhE,@mansi1306,"Go to a permanent trip around the world, n enlighten yourself..
Like pakistan, iraq, many contries in Africa, Bangladesh, Nepal n shrilanka..
Live in every contries for few years..
GOOD FOR U N FOR INDIA ALSO..",03/10/25 17:44
pRIplSVOfhE,@samapikadas5414,She speaks the same how I being a commoner feel. The present scene of  indian society has turned so much deeadly that one could easily make out frm Roy's quivering voice.,03/10/25 15:23
pRIplSVOfhE,@SreedharKarunakar,This is the same women who happily shook hands with Yasin.....,03/10/25 15:02
pRIplSVOfhE,@AbhishekKumar-gi1jf,You’re really a brave woman ma’am,03/10/25 14:16
pRIplSVOfhE,@sudipghosh14,"So lucky you are to be born in india,",03/10/25 14:06
pRIplSVOfhE,@bhavanikumar7150,Please leave it you are so scared,03/10/25 12:44
pRIplSVOfhE,@nachigowda07,Her problem is she only feeds on negetive news which makes her think India is tooo bad. That's not the truth.,03/10/25 12:24
pRIplSVOfhE,@moah9885,Sickkk! Modi must go,03/10/25 10:49
pRIplSVOfhE,@Plantworldindia,She has acting skills also 😂.,03/10/25 10:17
pRIplSVOfhE,@drscnag,Has,03/10/25 09:41
pRIplSVOfhE,@drscnag,"Have anyone seen her embracing yaseen malik, mass murderer.",03/10/25 09:40
pRIplSVOfhE,@TapeshTyagi-j6r,"Need to handle situation judiciously as the country learnt well to FLIPPING on right or left wings as per comfortably,",03/10/25 07:33
pRIplSVOfhE,@shitalsharma998,"Yes, that's true, it's really so heart broken stuff when you read or gear about all these happenings every day. And more shocking is that the media is calling it 'justice' . It's a very difficult time to be in India specifically if you have an opinion and it doesn't support the current establishment.",03/10/25 05:47
